QuestionId,QuestionTitle,QuestionBody,QuestionTags,QuestionDate,AcceptedAnswerId,AnswerId,Answer Body,AnswerDate
63370210.0,Qiskit Portfolio Optimization Application,"I recently got flung into the world of quantum computing and I'm a beginner at coding. I was assigned to do the Portfolio Optimization tutorial of the Qiskit Finance Tutorials and input real data. Truth be told, I'm clueless. It's my understanding that I have to replace the &quot;TICKER&quot; and &quot;RandomDataProvider&quot; parts of the code in order to generate a real-life portfolio. # Generate expected return and covariance matrix from (random) time-series stocks = [(&quot;TICKER%s&quot; % i) for i in range(num_assets)] data = RandomDataProvider(tickers=stocks, start=datetime.datetime(2016,1,1), end=datetime.datetime(2016,1,30)) data.run() mu = data.get_period_return_mean_vector() sigma = data.get_period_return_covariance_matrix() I've imported Quandl and WikipediaDataProvider. I want to keep the number of assets the same, using Microsoft &quot;MSFT&quot;, Disney &quot;DIS&quot;, Nike &quot;NKE&quot;, and Home Depot &quot;HD&quot; stocks. How might I apply this financial from Quandl to the tutorial? I've tried this so far: num_assets = 4 # Generate expected return and covariance matrix from (random) time-series stocks = [(&quot;MSFT%s&quot; , &quot;DIS%s&quot; , &quot;NKE%s&quot; , &quot;HD%s&quot; % i) for i in range(num_assets)] data = WikipediaDataProvider(tickers=stocks, token=&quot;xeesvko2fu6Bt9jg-B1T&quot;, start=datetime.datetime(2016,1,1), end=datetime.datetime(2016,1,30)) data.run() mu = data.get_period_return_mean_vector() sigma = data.get_period_return_covariance_matrix() But get the error: --------------------------------------------------------------------------- TypeError Traceback (most recent call last) &lt;ipython-input-59-19e4d9cde1e3&gt; in &lt;module&gt; 3 # Generate expected return and covariance matrix from (random) time-series 4 stocks = [(&quot;MSFT%s&quot; , &quot;DIS%s&quot; , &quot;NKE%s&quot; , &quot;HD%s&quot; % i) for i in range(num_assets)] ----&gt; 5 data = WikipediaDataProvider(tickers=stocks, 6 token=&quot;xeesvko2fu6Bt9jg-B1T&quot;, 7 start=datetime.datetime(2016,1,1), TypeError: Can't instantiate abstract class WikipediaDataProvider with abstract methods run I apologize for my limited coding skills - I'm very new to all of this! Thank you in advance.",<python><optimization><quandl><quantum-computing><qiskit>,08/12/2020 05:14,,,,
63478941.0,The Tutorials in Qiskit: Option Pricing with qGANs,"# Set upper and lower data values bounds = np.array([0.,7.]) # Set number of qubits used in the uncertainty model num_qubits = [3] # Set entangler map entangler_map = [] for i in range(sum(num_qubits)): entangler_map.append([i, int(np.mod(i+1, sum(num_qubits)))]) # Load the trained circuit parameters g_params = [0.29399714, 0.38853322, 0.9557694, 0.07245791, 6.02626428, 0.13537225] # Set an initial state for the generator circuit init_dist = NormalDistribution(sum(num_qubits), mu=1., sigma=1., low=bounds[0], high=bounds[1]) init_distribution = np.sqrt(init_dist.probabilities) init_distribution = Custom(num_qubits=sum(num_qubits), state_vector=init_distribution) I want to know how to obtain the trained circuit parameters, which Attribute or Method should be used?",<python><pytorch><qiskit>,8/19/2020 1:56,,,,
63581553.0,"Problem installing qutip on Mac Catalina 10.15.6: ""could not build wheels for qutip which use PEP 517""","I am trying to install qutip on a Mac (Catalina 10.15.6). I am using: Python 3.8.3 Anaconda 4.8.4 I create a virtual environment with the command conda create -n qutip python=3.8 anaconda. Here's the error message: g++ -bundle -undefined dynamic_lookup - L/usr/local/anaconda3/envs/qutip/lib -arch x86_64 -L/usr/local/anaconda3/envs/qutip/lib -arch x86_64 /usr/local/opt/readline/include -arch x86_64 build/temp.macosx-10.9-x86_64-3.7/qutip/cy/spmatfuncs.o build/temp.macosx-10.9-x86_64-3.7/qutip/cy/src/zspmv.o -o build/lib.macosx-10.9-x86_64-3.7/qutip/cy/spmatfuncs.cpython-37m-darwin.so -mmacosx-version-min=10.9 ld: can't map file, errno=22 file '/usr/local/opt/readline/include' for architecture x86_64 clang: error: linker command failed with exit code 1 (use -v to see invocation) error: command 'g++' failed with exit status 1 ---------------------------------------- ERROR: Failed building wheel for qutip Failed to build qutip ERROR: Could not build wheels for qutip which use PEP 517 and cannot be installed directly I looked around and I don't see anything recent for this. I tried to install qutip from source and I got the same error. Does anyone have any thoughts? Thank you.",<python><macos><qutip>,8/25/2020 14:52,,,,
63673224.0,Why can't we add 'rx'(Rotation around X-axis) and 'ry' gates to the noise model basis gates in Qiskit?,"I can easily add any Unitary gate which I create using Qiskit but it gives a warning when I try to add these rotation gates to the noise model basis gates. It might be a problem with the labelling(I used 'rx' and 'ry') or some other issues which I am not able to figure out. The problem is the noise won't affect these gates unless I add them to the basis gates. noise_model = NoiseModel() error_1 = depolarizing_error(prob_1, 1) error_2 = depolarizing_error(prob_2, 2) noise_model.add_all_qubit_quantum_error(phase_damping_error(0.1), ['Z1','Z2','rx','ry','h']) noise_model.add_all_qubit_quantum_error(phase_damping_error(0.1),['CZÏA','CZÏB']) noise_model.add_basis_gates(['unitary','rx','ry']) basis_gates = noise_model.basis_gates circs = transpile([qc1, qc2, qc3], basis_gates=basis_gates) result_error = execute(circs, QasmSimulator(), shots=10, noise_model=noise_model, basis_gates=basis_gates).result() print(noise_model) Warning: Adding a gate &quot;rx&quot; to basis_gates which is not in QasmSimulator basis_gates. Warning: Adding a gate &quot;ry&quot; to basis_gates which is not in QasmSimulator basis_gates. NoiseModel: Basis gates: ['cx', 'h', 'id', 'u3', 'unitary'] Instructions with noise: ['CZÏB', 'Z2', 'CZÏA', 'rx', 'h', 'ry', 'Z1'] All-qubits errors: ['Z1', 'Z2', 'rx', 'ry', 'h', 'CZÏA', 'CZÏB']",<physics><quantum-computing><qiskit>,8/31/2020 14:58,,,,
63812476.0,About the input of quantum neural network in tensorflow quantum,"I created a quantum neural network using tensorflow quantumï¼It's input is a tensor converted by circuit.About this input circuitï¼I found that if the parameters of the circuit are also specified by tensors, the quantum neural network cannot be trained. The circuit when using normal parameters can make the network train normally theta_g=1 blob_size = abs(1 - 4) / 5 spread_x = np.random.uniform(-blob_size, blob_size) spread_y = np.random.uniform(-blob_size, blob_size) angle = theta_g + spread_y cir=cirq.Circuit(cirq.ry(-angle)(qubit), cirq.rx(-spread_x)(qubit)) discriminator_network(tfq.convert_to_tensor([cir])) But when I use the following code, the quantum neural network cannot be trained theta_g=tf.constant([1]) blob_size = abs(1 - 4) / 5 spread_x = np.random.uniform(-blob_size, blob_size) spread_y = np.random.uniform(-blob_size, blob_size) spred_x = tf.constant(spread_x) spred_y = tf.constant(spread_y) angle = theta_g + spread_y cir=cirq.Circuit(cirq.ry(-angle)(qubit), cirq.rx(-spread_x)(qubit)) discriminator_network(tfq.convert_to_tensor([cir])) ** the disciminator_network** def discriminator(): theta = sympy.Symbol('theta') q_model = cirq.Circuit(cirq.ry(theta)(qubit)) q_data_input = tf.keras.Input( shape=(), dtype=tf.dtypes.string) expectation = tfq.layers.PQC(q_model, cirq.Z(qubit)) expectation_output = expectation(q_data_input) classifier = tf.keras.layers.Dense(1, activation=tf.keras.activations.sigmoid) classifier_output = classifier(expectation_output) model = tf.keras.Model(inputs=q_data_input, outputs=classifier_output) return model",<tensorflow2.0><tensorflow-quantum>,09/09/2020 13:12,,,,
63890795.0,How to return measurement probabilities from the QDK Full-state simulator?,"Is there a way for the QDK full-state simulator to return the wavefunction or the measurement probabilities of a quantum state? Specifically to a C# host application? I want to sample from the output distribution of a quantum algorithm in C#. Currently I am re-invoking the simulator and performing the destructive measurement for each sample, however this process is quite slow.",<q#>,9/14/2020 19:33,,,,
63905743.0,using third part modules in IBM quantum experience (Tensorflow),"Is there any option to use Tensorflow in IBM quantum experience? I have searched on google but I couldn't find anything. I thought about copying the source code, any suggestion?",<python><quantum-computing><qiskit>,9/15/2020 16:02,,,,
64306429.0,How to get the Qiskit textbook widgets working?,"For example, when trying to run from qiskit_textbook.widgets import gate_demo gate_demo(gates='pauli') in Jupyter notebook or a script, the output I get is HBox(children=(Button(description='X', layout=Layout(height='3em'), style=ButtonStyle()), Button(... Image(value=b'\x89PNG\r\n\xla\n\x00\x00\x00\rIHDR\x00\x00\x02...",<qiskit>,10/11/2020 16:29,,,,
64341674.0,I can't install Quantum Espresso in MacOS High Sierra,I have problems while executing ./configure. I am quite new with these things and I don't really know where the problem is. In configure.log file I get the following errors (I couldn't upload it because it was too heavy): gfortran: error: unrecognized command-line option '-V' gfortran: fatal error: no input files collect2: error: ld returned 1 exit status configure: failed program was: | program main | call dgemm | end Does anyone know which is the real problem? Thank you in advance,<installation><configure><quantum-computing>,10/13/2020 19:08,,,,
64364352.0,My Q# language server won't stop downloading on VS Code,"I'm trying to create a Q# New Project in VS Code, but VS Code won't let me do that until I have my Q# language server downloaded. I'm using a mac. And the Q# language server just kept downloading for hours. How do I solve this problem?",<q#>,10/15/2020 3:17,,,,
64707625.0,Visualizing circuits in qiskit with matplotlib,"I'm learning how to use qiskit and I'm using the jupyter notebook, but everytime I try to visualize the circuit with the attribute draw I get this error: import qiskit from qiskit import * from qiskit import IBMQ qr = QuantumRegister(2) cr = ClassicalRegister(2) circuit = QuantumCircuit(qr, cr) %matplotlib inline circuit.draw(output='mpl') --------------------------------------------------------------------------- AttributeError Traceback (most recent call last) &lt;ipython-input-8-bd220039ee1c&gt; in &lt;module&gt; ----&gt; 1 circuit.draw(output='mpl') AttributeError: module 'qiskit.circuit' has no attribute 'draw' I also try applying a Hadamard gate and I get: circuit.h(qr(0)) --------------------------------------------------------------------------- AttributeError Traceback (most recent call last) &lt;ipython-input-59-c8b4318b743b&gt; in &lt;module&gt; ----&gt; 1 circuit.h(qr(0)) AttributeError: module 'qiskit.circuit' has no attribute 'h'",<python><matplotlib><qiskit>,11/06/2020 01:25,,,,
64717329.0,Usage of Tensorflow to train Qiskit circuits,"In order to explore whether it is possible to train a Qiskit Quantum circuit with tensorflow I built a small toy model. The purpose of this toy model is to find via tensorflow the correct angle to get &quot;zero&quot; output independent of the input. import numpy as np import qiskit from qiskit.circuit import QuantumCircuit, QuantumRegister import tensorflow as tf from tensorflow.keras.layers import Input, Dense, Layer def QuantumCircuit(thetas, n_qubits=1): simulator = qiskit.Aer.get_backend('qasm_simulator') shots=1024 circuit= qiskit.QuantumCircuit(n_qubits) circuit.h(0) circuit.ry(float(thetas),0) circuit.measure_all() job = qiskit.execute(circuit,backend=simulator,shots=shots) result = job.result().get_counts(circuit) counts = np.array(list(result.values())) states = np.array(list(result.keys())).astype(float) # Compute probabilities for each state probabilities = counts / shots # Get state expectation expectation = np.sum(states * probabilities) return np.array(expectation) class Linear(Layer): def __init__(self,units=1,input_dim=1): super(Linear,self).__init__() self.w = self.add_weight(shape=(input_dim,units),initializer='random_uniform', trainable=True) def call(self, inputs, input_dim=1): if (tf.executing_eagerly()): return QuantumCircuit(self.w) return inputs x_train = np.arange(10) y_train = np.array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0]) inputs=Input(shape=(1,)) outputs=Linear()(inputs) model=tf.keras.models.Model(inputs=inputs,outputs=outputs) model.summary() model.compile(optimizer=tf.keras.optimizers.Adam(learning_rate=0.01), loss=tf.keras.losses.MeanSquaredError()) model.fit(x_train, y_train, epochs=100, batch_size=1, verbose=1) Unfortunately the toy model doesn't work and I get the following error: optimizer_v2.py:1219 _filter_grads ([v.name for _, v in grads_and_vars],)) ValueError: No gradients provided for any variable: ['Variable:0']. So I tried to calculate the gradient &quot;by myself&quot;: @tf.custom_gradient def custom_activation(w): result = QuantumCircuit(w) def grad(dy): eps=0.0001 result1=QuantumCircuit(w) result2=QuantumCircuit(w+eps) grad=(result2-result1)/eps return dy * [grad] return result, grad as an intermediate step before the Quantum circuit is called. But this works out neither :-( Does anybody have another idea to plug in Qiskit circuits into tensorflow and to deal with the fact that the automatic differentiation framework of tensorflow does not work in this case ? Thanks a lot !!",<tensorflow><keras><quantum-computing><qiskit>,11/06/2020 15:24,,,,
64801121.0,ModuleNotFoundError: No module named 'tensorflow_quantum',"I'm using Python 3.8(64-bit) Basically, I tried every possible solution on the internet like update the python version and tensorflow version etc. But when I try to do this: import tensorflow_quantum as tfq terminal always say: Traceback (most recent call last): File &quot;&lt;stdin&gt;&quot;, line 1, in &lt;module&gt; ModuleNotFoundError: No module named 'tensorflow_quantum' Does anyone have any idea on this issue? Cheers",<python><tensorflow><quantum-computing><tensorflow-quantum>,11/12/2020 09:21,,,,
64915576.0,IBM Quantum computer code keeps running job after job,"I'm using qiskit for my University research project but whenever I send a job to run on IBM's Quantum experience, it'll wait in the queue, run, obtain results (in the form of a histogram) but instead of moving to the next part of the code (analyzing the results), it'll join the back of the queue to be ran again. This creates a new job to be ran, obtains results, and joins the back of the queue. Has anyone else experienced a similar issue, or know how to resolve it? I should state I'm not using any loops in my code (whether for or otherwise), and I'm mainly focused on the chemistry aspect of qiskit (Ground State Eigen Solvers and VQEUCCSDFactory)",<quantum-computing><qiskit>,11/19/2020 16:13,,,,
65027865.0,Subplots with QuTip Bloch sphere,"I would like to know if is it possible to plot a figure with two subplots, in which one is a regular 2D plot and the other one a Bloch sphere.",<matplotlib><qutip><subfigure>,11/26/2020 18:59,,,,
