QuestionId,QuestionTitle,QuestionBody,QuestionTags,QuestionDate,AcceptedAnswerId,AnswerId,Answer Body,AnswerDate
74207230.0,Unable to install tensorflow-quantum using pip,"Using the command pip install tensorflow-quantum gives the following error: ERROR: Could not find a version that satisfies the requirement tensorflow-quantum (from versions: none) ERROR: No matching distribution found for tensorflow-quantum Not sure why the versions is none. Also, not sure how to proceed. I can build from source but need help on this error.",<pypi><tensorflow-quantum>,10/26/2022 11:46,76757032.0,76757032.0,"This is because you are using a python version that does not support TensorFlow Quantum. TensorFlow Quantum is supported on Python 3.7, 3.8, and 3.9. Change your Python version to any of these then try reinstalling.",7/24/2023 18:08
74239149.0,TensorCirucit c.draw() NameError,I want to plot a circuit build with TensorCircuit using the draw method. I am working on Google Colab and have pip installed qiskit. Yet i get NameError: name 'QuantumCircuit' is not defined. I have also tried from qiskit import QuantumCircuit but still i get the same error. Executing the code on another JuypterHub works.,<google-colaboratory><draw><qiskit>,10/28/2022 17:49,74472050.0,74472050.0,pip install qiskit pip install pylatexenc import numpy as np from qiskit import * Once you are done with above code you have to restart your runtime so that installed library come into force into your colab environment. For restarting runtime: Click on Runtime Select Restart runtime Select Run all This help you to rectify your problem.,11/17/2022 8:07
75162746.0,ket.draw() not showing |00> : Qiskit,"ket.draw() must give |00&gt; as result but I get: Statevector([1.+0.j, 0.+0.j, 0.+0.j, 0.+0.j], dims=(2, 2)) what can I change to get the desired result? This is my code: from qiskit import QuantumCircuit from qiskit.quantum_info import Statevector qc = QuantumCircuit(2) # This calculates what the state vector of our qubits would be # after passing through the circuit 'qc' ket = Statevector(qc) # The code below writes down the state vector. # Since it's the last line in the cell, the cell will display it as output ket.draw()",<python><quantum-computing><qiskit>,1/18/2023 17:02,75162797.0,75162797.0,"You can pass the keyword argument output='latex' to the .draw method. from qiskit import QuantumCircuit from qiskit.quantum_info import Statevector qc = QuantumCircuit(2) # This calculates what the state vector of our qubits would be # after passing through the circuit 'qc' ket = Statevector(qc) # The code below writes down the state vector. # Since it's the last line in the cell, the cell will display it as output ket.draw(output='latex')",1/18/2023 17:07
76371779.0,Calculating CHSH inequality violation in a two-qubit system with projective measurements,Suppose a two-qubit system is in the state |Î¦â© = (|00â© + |11â© )/ â2. Consider projective measurements with outcome Â±1. Calculate the maximal violation of the CHSH inequality and find the measurement setting that can result the maximal violation. I am new to quantum computing.I don't know how to solve this problem.,<quantum-computing>,5/31/2023 8:58,76427971.0,76427971.0,"I's a tough one and one I struggled with too. Calculating the maximal violation of the CHSH inequality for the given two-qubit state |Î¦â© = (|00â© + |11â© )/ â2, we need to consider four different measurement settings and compute the corresponding expectation values. The CHSH inequality is expressed as follows: CHSH = E(A, B) + E(A, B') + E(A', B) - E(A', B') â¤ 2, where A, A' are the measurement settings for the first qubit there, and B, B' are the measurement settings for the second qubit, and E(A, B) is the expectation value for the measurement settings A and B. If that makes sense? Now considering the four measurement settings: Setting 1: A = Ïz (measurement in the computational basis for the first qubit) B = Ïz (measurement in the computational basis for the second qubit) In this case, the expectation value E(A, B) can be calculated as follows: E(A, B) = â¨Î¦|A â B|Î¦â© = â¨Î¦|(Ïz â Ïz)|Î¦â©. Expanding the tensor product and substituting |Î¦â© = (|00â© + |11â© )/ â2: E(A, B) = â¨Î¦|(Ïz â Ïz)|Î¦â© = (1/â2)(â¨00|(Ïz â Ïz)|00â© + â¨00|(Ïz â Ïz)|11â© + â¨11|(Ïz â Ïz)|00â© + â¨11|(Ïz â Ïz)|11â©) = (1/â2)(1 + 1 + 1 - 1) = 2/â2 = â2. Setting 2: A = Ïx (measurement in the Hadamard basis for the first qubit) B = Ïz (measurement in the computational basis for the second qubit) In this case, the expectation value E(A, B) can be calculated as follows: E(A, B) = â¨Î¦|A â B|Î¦â© = â¨Î¦|(Ïx â Ïz)|Î¦â©. Using the same steps as above, we find: E(A, B) = -1/â2. Setting 3: A = Ïz (measurement in the computational basis for the first qubit) B = Ïx (measurement in the Hadamard basis for the second qubit) In this case, the expectation value E(A, B) can be calculated as follows: E(A, B) = â¨Î¦|A â B|Î¦â© = â¨Î¦|(Ïz â Ïx)|Î¦â©. Using the same steps as above, we find: E(A, B) = -1/â2. Setting 4: A = Ïx (measurement in the Hadamard basis for the first qubit) B = Ïx (measurement in the Hadamard basis for the second qubit) In this case, the expectation value E(A, B) can be calculated as follows: E(A, B) = â¨Î¦|A â B|Î¦â© = â¨Î¦|(Ïx â Ïx)|Î¦â©. Using the same steps as above, we find: E(A, B) = -â2. Now, let's calculate the maximal violation of the CHSH inequality: CHSH = E(A, B) + E(A, B') + E(A', B) - E(A', B') = â2 + (-1/ Hope that helps you.",06/08/2023 00:58
76772726.0,How can I use quantum entanglement to improve the performance of my web application?,"This question blends cutting-edge quantum physics concepts with web application performance, which is not a common topic of discussion on Stack Overflow. While quantum computing and its potential applications are gaining attention, it's still relatively new and not a mainstream topic in web development. However, as technology continues to advance, this type of question may become more relevant in the future. Remember, Stack Overflow is a collaborative platform for programmers, and the questions asked there are usually more focused on practical coding challenges and development issues. Speculative or theoretical questions might not be as common, but who knows what the future will bring? I am expecting a better solution for this!",<web><quantum-computing>,7/26/2023 15:10,76772738.0,76772738.0,"But hey, who knows what the future holds? Technology advances rapidly, and we've seen some incredible breakthroughs in the past. Perhaps one day, we'll find a way to leverage quantum entanglement or other quantum principles to revolutionize how we handle web application performance. Until then, let's keep pushing the boundaries of what's possible in both quantum computing and web development separately. Exciting times are ahead! Remember, innovation often comes from asking daring and unconventional questions, so keep dreaming big and exploring new ideas. Who knows? Your question might just inspire the next big leap in technology!",7/26/2023 15:12
1508.0,"In a Quantum Turing Machine, how is the decision to move along the memory tape made?","Let, for a Quantum Turing machine (QTM), the state set be $Q$, and the alphabet of symbols be $\sum=\{0,1\}$, which appear at the tape head. Then, as per my understanding, at any given time while the QTM is calculating, the qubit that appears at its head will hold an arbitrary vector $V_\sum = a|1\rangle+b|0\rangle$. Also, if $|q_0\rangle , |q_1\rangle, ... \in Q$, then the state vector at that instance will also be an arbitrary vector $V_q=b_0|q_0\rangle + b_1 |q_1\rangle+ ...$. Now, after the instruction cycle is complete, the vectors $V_\sum$ and $V_q$ will decide whether the QTM will move left or right along the Qubit tape. My question is- since Hilbert space formed by $Q \otimes \sum$ is an uncountable infinite set and $\{\text{Left,Right}\}$ is a discrete set, the mapping between them will be difficult to create. So how is the decision to move left or right made? Does the QTM move both left and right at the same time, meaning that the set $\{\text{Left,Right}\}$ also forms a different Hilbert space, and hence the motion of the QTM becomes something like $a|\text{Left}\rangle+b|\text{Right}\rangle$. Or, just like a Classical Turing machine, the QTM moves either left or right, but not both at the same time?",<classical-computing><computational-models><quantum-turing-machine>,3/30/2018 11:30,1592.0,1592.0,"If we have a QTM with state set $Q$ and a tape alphabet $\Sigma = \{0,1\}$, we cannot say that the qubit being scanned by the tape head ""holds"" a vector $a|0\rangle + b|1\rangle$ or that the (internal) state is a vector with basis states corresponding to $Q$. The qubits on the tape can be correlated with one another and with the internal state, as well as with the tape head position. As an analogy, we would not describe a probabilistic Turing machine's global state by independently specifying a distribution for the internal state and for each of the tape squares. Rather, we have to describe everything together so as to properly represent correlations among the different parts of the machine. For example, the bits stored in two distant tape squares might be perfectly correlated, both 0 with probability 1/2 and both 1 with probability 1/2. So, in the quantum case, and assuming we're talking about pure states of quantum Turing machines with unitary evolutions (as opposed to a more general model based on mixed states), the global state is represented by a vector whose entries are indexed by configurations (i.e., classical descriptions of the internal state, the location of the tape head, and the contents of every tape square) of the Turing machine. It should be noted that we generally assume that there is a special blank symbol in the tape alphabet (which could be 0 if we want our tape squares to store qubits) and that we start computations with at most finitely many squares being non-blank, so that the set of all reachable configurations is countable. This means that the state will be represented by a unit vector in a separable Hilbert space. Finally, and perhaps this is the actual answer to the question interpreted literally, the movement of the tape head is determined by the transition function, which will assign an ""amplitude"" to each possible action (new state, new symbol, and tape head movement) for every classical pair $(q,\sigma)$ representing the current state and currently scanned symbol. Nothing forces the tape head to move deterministically -- a nonzero amplitude could be assigned to two or more actions that include tape head movements to both the left and right -- so it is possible for a QTM tape head to move both left and right in superposition. For example, you can imagine a QTM with $Q = \{0,1\}$ and $\Sigma = \{0,1\}$ (and we'll take 0 to be the blank symbol). We start in state 0 scanning a square that stores 1, and all other squares store 0. I won't explicitly write down the transition function, but will just describe the behavior in words. On each move, the contents of the scanned tape square is interpreted as a control bit for a Hadamard operation on the internal state. After the controlled-Hadamard is performed, the head moves left if the (new) state is 0 and moves right if the (new) state is 1. (In this example we never actually change the contents of the tape.) After one step, the QTM will be in an equally weighted superposition between being in state 0 with the tape head scanning square -1, and being in state 1 with the tape head scanning square +1. On all subsequent moves the controlled-Hadamard does nothing because every square aside from square 0 contains the 0 symbol. The tape head will therefore continue to move simultaneously both left and right, like a particle travelling to the left and to the right in superposition. If you wanted to, you could of course define a variant of the quantum Turing machine model for which the tape head location and movement is deterministic, and this would not ruin the computational universality of the model, but the ""classic"" definition of quantum Turing machines does not impose this restriction.",04/04/2018 14:43
2051.0,"Why does job.running in QISKit output False, even if the job is still running?","I submitted a job in the 0.5.0 version of QISKit using job = execute(qc, 'ibmqx5', shots=shots) This just submits the job, and does not wait for a result. I then immediately tested whether the job was still running using print(job.running) This gave the result False. However, when I requested the result using job.result() This still took a while to get the result, suggesting that the job actually was still running after all. What is going on here?",<programming><qiskit>,5/14/2018 13:19,2052.0,2052.0,"There are three stages that the job goes through, as you'll see if you also print the status using print(job.status). The first is an initialization stage. This returns False for job.running, because it hasn't started running yet. Then your job actually will run, and so give True for job.running. Finally it will have finished running, and so job.running goes back to False. So don't use job.running to test whether a result is ready.",5/14/2018 13:19
2282.0,Why is it harder to build quantum computers than classical computers?,"Is it because we don't know exactly how to create quantum computers (and how they must work), or do we know how to create it in theory, but don't have the tools to execute it in practice? Is it a mix of the above two? Any other reasons?",<physical-realization><classical-computing>,06/10/2018 12:34,2285.0,2285.0,"We know exactly, in theory, how to construct a quantum computer. But that is intrinsically more difficult than to construct a classical computer. In a classical computer, you do not have to use a single particle to encode bits. Instead, you might say that anything less than a billion electrons is a 0 and anything more than that is a 1, and aim for, say, two billion of electrons to encode a 1 normally. That makes you inherently fault-tolerant: Even if there are hundreds of millions of electrons more or less than expected, you will still get the correct classification as a digital 0 or a 1. In a quantum computer, this trick is not possible due to the non-cloning theorem: You cannot trivially employ more than one particle to encode a qubit (quantum bit). Instead, you must make all your gates operate so well that they are not just accurate to the single particle level but even to a tiny fraction of how much they act on a single particle (to the so-called quantum-error correction threshold). This is much more challenging than to get gates accurate merely to within hundreds of millions of electrons. Meanwhile we do have the tools to, just barely, make quantum computers with the required level of accuracy. But nobody has, as of yet, managed to make a big one meaning one that can accurately operate on the perhaps hundred of thousands of physical qubits needed to implement a hundred or so logical qubits to then be undeniably in the realm where the quantum computer beats classical computers at select problems (quantum supremacy).",06/10/2018 17:11
2363.0,Will Moore's Law be no longer effective once quantum computers are created?,"Moore's law states that computer power doubles in every 18 months (more formally: ""the number of transistors in a dense integrated circuit doubles about every two years.""). Statistics suggest that this observation should be correct, but aren't quantum computers much more powerful than just double-powered classical computers? More interesting question is, is there even a way to improve the power of quantum computers?",<classical-computing><experiment><scalability>,6/16/2018 9:45,2364.0,2364.0,"but aren't quantum computers much more powerful than just double-powered classical computers? Yes. A universal quantum computer with only 100 qubits (12.5 quantum bytes) can find the ground state of a matrix with $2^{200} = 10^{60}$ elements. Assuming Moore's Law could continue forever (which is not true due to physical limitations), it would take longer than the age of the universe (13.5 billion years) for the ""doubling of transistors every 18 months"" to bring classical computers to what a quantum computer with one quantum gigabyte can do, for certain problems. More interesting question is, is there even a way to improve the power of quantum computers? There have been proposals for exploiting certain types of phenomena that would lead to devices even more powerful than quantum computers, but in all cases quantum computers would be a special case of such devices (just like classical computers are a special case of quantum computers, they are quantum computers that just only use classical gates and inputs that are not in any superposition). It is hard enough to build a quantum computer, so building the more generalized devices would be even harder.",6/16/2018 17:31
2477.0,Phase-Shift Gate in Qiskit,How to implement the phase shift gate in qiskit or ibmq? Phase Shift Gate : $$\begin{pmatrix}e^{ia} &amp;&amp; 0 \\ 0 &amp;&amp; e^{ia}\end{pmatrix} = e^{ia}I$$,<programming><qiskit><ibm-q-experience>,6/26/2018 16:52,2478.0,2478.0,"You can implement the phase shift gate $$P_h(\theta) = \begin{pmatrix}e^{i\theta} &amp; 0\\0 &amp; e^{i\theta}\end{pmatrix}$$ with the X and u1 gate from the IBM Q chips: $$ \begin{align} P_h(\theta) &amp;= U_1(\theta)\ X\ U_1(\theta)\ X \\ &amp;= \begin{pmatrix}1 &amp; 0\\0 &amp; e^{i\theta}\end{pmatrix} \begin{pmatrix}0 &amp; 1\\1 &amp; 0\end{pmatrix} \begin{pmatrix}1 &amp; 0\\0 &amp; e^{i\theta}\end{pmatrix} \begin{pmatrix}0 &amp; 1\\1 &amp; 0\end{pmatrix} \\ &amp;= \begin{pmatrix}0 &amp; 1\\e^{i\theta} &amp; 0\end{pmatrix}\begin{pmatrix}0 &amp; 1\\e^{i\theta} &amp; 0\end{pmatrix} \\ &amp;= \begin{pmatrix}e^{i\theta} &amp; 0\\0 &amp; e^{i\theta}\end{pmatrix} \end{align}$$ So: def Ph(quantum_circuit, theta, qubit): quantum_circuit.u1(theta, qubit) quantum_circuit.x(qubit) quantum_circuit.u1(theta, qubit) quantum_circuit.x(qubit) implements the $P_h$ gate on Qiskit.",6/26/2018 17:05
3846.0,List of qubit locations with cirq,"As far I understand, qubits in cirq are labelled by their positions on chip. For example print( cirq.google.Foxtail.qubits ) yields frozenset({GridQubit(0, 1), GridQubit(1, 9), GridQubit(0, 2), ... I would like to get a simpler version of the above, namely a simple array of tuples for the positions of all qubits [ (0,1), (0,2), (0,3), ..., (1,1), (1,2), (1,3), ... ] What is the easiest way to obtain this for a given known device in cirq?",<programming><cirq>,7/23/2018 9:39,3849.0,3849.0,"GridQubit has comparison methods defined, so sorted will give you a list of the qubits in row-major order: &gt;&gt;&gt; sorted(cirq.google.Foxtail.qubits) [GridQubit(0, 0), GridQubit(0, 1), [...] GridQubit(1, 9), GridQubit(1, 10)] Once you have that, you're one list comprehension away: &gt;&gt;&gt; [(q.row, q.col) for q in sorted(cirq.google.Foxtail.qubits)] [(0, 0), (0, 1), [...] (1, 9), (1, 10)] Because tuples also have a default ordering, it doesn't matter whether you sort before or after the conversion: &gt;&gt;&gt; sorted((q.row, q.col) for q in cirq.google.Foxtail.qubits) [(0, 0), (0, 1), [...] (1, 9), (1, 10)]",7/23/2018 12:08
3902.0,Are classical bits quantum?,"A bit is a binary digit, typically 0 or 1. Until a value is assigned (or a measurement is made) a bit is in a superposition of the entangled binary pair, is it not?",<classical-computing>,7/31/2018 1:55,3905.0,3905.0,"A bit, either 0 or 1, can certainly be thought of as a special case of being a qubit. However, that is not to say that anything capable of computing with classical bits is capable of computing with quantum bits. If you have a bit, and donât know if itâs a 0 or a 1, then how do you describe its state? You have to use Bayesian priors. If you have no idea which it is, you assign the two options equal probabilities. And it really is probabilities here. So itâs 50:50 being in 0 or 1. You canât describe this as a pure quantum state, but you can use a density matrix: $$\rho=(|0\rangle\langle 0|+|1\rangle\langle 1|)/2.$$ This formalism also means that if you later learn something about what the bit value might be (perhaps as a result of reading other bits in a computation), you can update those probabilities using conditional probabilities and Bayesâ rule. Note that this also means itâs a subjective description of the state: it reflects your personal knowledge of the state of the bit, while somebody else, who perhaps prepared the bit, already knows what value it has. This is perhaps one way to see why it should be different from the pure state that you proposed, which should be an objective description that everyone would agree on (in that there is no uncertainty in the state; the only uncertainty is induced by the action of the measurement).",7/31/2018 5:26
3908.0,"Possibility of a ""reset"" quantum gate","I wish to have a ""reset"" gate. This gate would have an effect to bring a qubit to the $\mid0\rangle$ state. Clearly, such a gate is not unitary (and so I'm unable to find any reliable implementation in terms of universal gates). Now for my particular needs, I need this ability to reset a qubit or a quantum register to that state so users can always start from $\mid0\rangle$. I'm making a small programming language that transpiles to QASM, and when a function is exited, I want all local (quantum) variables (qubits) reset to $\mid0\rangle$ so they can be reused. QASM reset instruction does not work on the real processor. I think that something to this effect may be achieved with quantum phase estimation but I'm wondering if there is another way.",<quantum-gate><programming>,7/31/2018 12:05,3909.0,3909.0,"One way is simply to measure the qubit in the standard, $Z$, basis. If you get the answer 0, then you've got the state you want. Otherwise, you apply a bit-flip to it. Indeed, if you want to implement a non-unitary operation, you need some sort of measurement operation somewhere, whether that's a direct measurement, or the implementation of a CP map or POVM (but for these options, you need to introduce ancillas of a fixed state, which rather negates the point). Or you could use noise in the system, but you are unlikely to have sufficient control of it - it's noise after all! Of course, none of these options just reset a single qubit; anything that qubit is entangled with is also affected, but that's kind of in the definition of ""reset"" in the quantum context. The only other option is to uncompute, but this is not a generic option because, generically you have to uncompute the entire computation to reset even a single qubit, and that resets everything. Except it doesn't work perfectly because of errors. You would be better starting a new computation. There are specific scenarios where an ancilla qubit is used and it can be uncomputed, but this is typically built into the algorithm because the uncomputation step is important for getting rid of some unwanted entanglement that would otherwise appear.",7/31/2018 12:21
3935.0,"How do we code the matrix for a controlled operation knowing the control qubit, the target qubit and the $2\times 2$ unitary?","Having n qubits, I want to have the unitary described a controlled operation. Say for example you get as input a unitary, an index for a controlled qubit and another for a target. How would you code this unitary operation?",<quantum-gate><programming><gate-synthesis>,08/04/2018 11:05,3941.0,3941.0,"Hereâs some pseudo code, where id(n) creates an $2^n\times 2^n$ identity matrix, and tensor(A,B,...) returns $A\otimes B\otimes\ldots$. def cU(ctrl,targ,U,size): '''implement controlled-U with: control qubit ctrl, target qubit targ, within a set of size qubits''' #check input ranges assert 1&#60;=ctrl&#60;=size assert 1&#60;=targ&#60;=size assert ctrl&#60;&#62;targ assert ctrl,targ,size &#8714; &#8484; #ensure U is a 2x2 unitary assert U&#8714;&#8450;2x2 assert U.U&dagger;=id(2) #the actual code if ctrl&#60;targ: return id(size)+tensor(id(ctrl-1),id(1)-Z,id(targ-1-ctrl),U-id(1),id(size-targ))/2 else: return id(size)+tensor(id(targ-1),U-id(1),id(ctrl-1-targ),id(1)-Z,id(size-ctrl))/2 However, remember that usually you're trying to calculate the action of a unitary on some state vector. It will be far more memory efficient to calculate that application directly, rather than first calculating the unitary matrix and applying it to the state vector. To understand where this formula came from, think about the two-qubit version, where the first qubit is the control qubit. You'd normally write the unitary as $$ |0\rangle\langle 0|\otimes\mathbb{I}+|1\rangle\langle 1|\otimes U. $$ Let's rewrite this as $$ (\mathbb{I}-|1\rangle\langle 1|)\otimes\mathbb{I}+|1\rangle\langle 1|\otimes U=\mathbb{I}\otimes\mathbb{I}+|1\rangle\langle 1|\otimes (U-\mathbb{I}). $$ It can be easier to write things in terms of Pauli matrices, so $$ |1\rangle\langle 1|=(\mathbb{I}-Z)/2. $$ To get the same unitary on a different number of qubits, you just need to pad with identity matrices everywhere.",08/05/2018 05:14
4268.0,"How to construct the ""Inversion About the Mean"" operator?","It seems like it should be simple, based on how Nielsen and Chuang talk about it, but I cannot seem to correctly implement the Inversion About the Mean operator ($2|\psi\rangle \langle\psi| - \mathcal{I}$) that is used in the Grover search algorithm, especially without using any ancilla bits. I thought about performing a NOT operation on all the working qubits, then performing a controlled-NOT on a separate toggle qubit with the control being all the working qubits, then performing a controlled phase flip with control of the toggle bit, and finally flipping the phase of all the states. I'm not sure how I'd actually implement the controlled phase flipping, though, since, I believe, phase flipping one or all of the bits would not produce the desired effect. Does anyone know how I can construct this? I am using Q#, by the way, if you'd like to answer in code.",<programming><q#>,9/22/2018 21:31,4269.0,4269.0,"First, let's represent operation $2|\psi\rangle \langle\psi| - \mathcal{I}$ as $H^{\otimes n}(2|0\rangle \langle0| - \mathcal{I})H^{\otimes n}$, as Nielsen and Chuang do. Doing $H^{\otimes n}$ is easy - it's just ApplyToEach(H, register). $2|0\rangle \langle0| - \mathcal{I}$ flips the phase of all computational basis states except $|0...0\rangle$. Let's do instead $\mathcal{I} - 2|0\rangle \langle0|$, flipping the phase of only $|0...0\rangle$ (it introduces a global phase of -1 which in this case I think can be ignored). To flip the phase of only $|0...0\rangle$: flip the state of all qubits using ApplyToEach(X, register). Now we need to flip the phase of only $|1...1\rangle$ state. do a controlled-Z gate on one of the qubits (for example, the last one), using the rest as control. This can be done using Controlled functor: (Controlled Z)(Most(register), Tail(register)). Tail returns the last element of the array, and Most returns all elements except the last one. flip the state of all qubits again to return them to the original state.",9/22/2018 23:57
4367.0,"How to make ""random U3"" in QASM?","I want to make an operator: $\mathrm{U3}(\arccos(\sqrt p),0,0)$, when $p$ is a random value between $0$ and $1$ How do I write code in QASM language of this ""random $\mathrm{U3}$"" operator?",<programming><qasm>,10/07/2018 16:27,4376.0,4376.0,"There are many forms of QASM, so I'll answer for OpenQASM 2.0, as is currently used by IBM. Declaring a gate to be random means that it would be randomly generated at compile time. Since QASM is used as an expression of a compiled circuit, such randomness must be resolved by the time the QASM is created. It is true that are transpilation processes in the IBM stack, which convert a user generated QASM into one optimized for the needs of a given device. This could allow for the functionality your desire to be built into future versions. But I doubt that will be the case. It is much easier just to use randomness when generating the QASM, such as with Pythons random number generation when creating circuits with Qiskit. Disclaimer: I work for IBM.",10/09/2018 08:41
4531.0,Can we speed up the Grover's Algorithm by running parallel processes?,"In classical computing, we can run the key search (for example AES) by running parallel computing nodes as many as possible. It is clear that we can run many Grover's algorithms, too. My question is; it possible to have a speed up using more than one Grover's algorithm as in classical computing?",<classical-computing><grovers-algorithm><cryptography>,10/24/2018 20:06,4538.0,4538.0,"Certainly! Imagine you have $K=2^k$ copies of the search oracle $U_S$ that you can use. Normally, you'd search by iterating the action $$ H^{\otimes n}(\mathbb{I}_n-2|0\rangle\langle 0|^{\otimes n})H^{\otimes n}U_S, $$ starting from an initial state $(H|0\rangle)^{\otimes n}$. This takes time $\Theta(\sqrt{N})$. (I'm using $\mathbb{I}_n$ to denote the $2^n\times 2^n$ identity matrix.) You could replace this with $2^k$ parallel copies, each indexed by an $x\in\{0,1\}^k$, using $$ \left(\mathbb{I}_k\otimes H^{\otimes (n-k)}\right)\mathbb{I}_k\otimes(\mathbb{I}_{n-k}-2|0\rangle\langle 0|^{\otimes (n-k)})\left(\mathbb{I}_k\otimes H^{\otimes (n-k)}\right)U_S $$ and starting from a state $|x\rangle(H|0\rangle)^{\otimes(n-k)}$ The time required for running these would be reduced to $O(\sqrt{N/K})$, at the cost of requiring $K$ times more space. In a scaling sense, one might consider this an irrelevant result. If you have a fixed number of oracles, $K$, then you get a fixed ($\sqrt{K}$) improvement (just like, if you have $K$ parallel classical cores, the best improvement you can get is a factor of $K$), and that does not change the scaling. But it does change the fundamental running time. We know that Grover's algorithm is exactly optimal. It takes the absolute minimum time possible with a single oracle. So, knowing that you get a $\sqrt{K}$ improvement in time is useful with regards to that benchmark of a specific running time at a specific value of $N$.",10/25/2018 8:02
4810.0,Implementing gate with two parameters using Qiskit in Python,"I am trying to implement the HHL algorithm (for solving $Ax=b$). I am assuming $A$ to be unitary and Hermitian so that I can find the Hamiltonian simulation for it easily. For any $A$ to be Hermitian and unitary, it has to be of form, $$ A = \begin{pmatrix} x &amp; \pm\sqrt{1-x^2}\\ \pm\sqrt{1-x^2} &amp; x\end{pmatrix} $$ I reduced $e^{i\alpha A}$ to following (by using formula $e^{i\theta A} = (\cos\theta)I + i(\sin\theta)A$ where $A^2=I$), but I don't know how to implement it on Qiskit. $$ e^{i\alpha A} = \begin{pmatrix} \cos\alpha+i\sin\alpha\cos\frac{\theta}{2} &amp; i\sin\alpha \sin\frac{\theta}{2} \\ i\sin\alpha \sin\frac{\theta}{2} &amp; \cos\alpha+i\sin\alpha\cos\frac{\theta}{2} \end{pmatrix} .$$ where $\theta = 2\cos^{-1}{x}$. How to construct this gate?",<quantum-gate><programming><qiskit><gate-synthesis><hhl-algorithm>,11/26/2018 12:57,4812.0,4812.0,"(Remark: I have corrected a typo in the matrix exponentiation). Please notice that the matrix has the form: $$ e^{i\alpha A} = \begin{pmatrix} a &amp; b \\ b &amp; a \end{pmatrix} $$ with $$|a|^2 + |b|^2 = 1$$ Now, please notice that this matrix can be expanded as: $$\begin{pmatrix} a &amp; b \\ b &amp; a \end{pmatrix} = \begin{pmatrix} e^{i \arg(a)} &amp; 0 \\ 0 &amp; e^{i \arg(a)} \end{pmatrix} \begin{pmatrix} |a | &amp; i|b| \\ i|b |&amp; |a| \end{pmatrix} $$ Defining $$ |a| = \cos \phi$$ $$ |b| = \sin \phi$$ Thus we obtain: $$ e^{i\alpha A} = e^{i \arg(a) I_2} e^{i\phi \sigma_x} $$ In short, the result constitutes of an overall phase multiplication and an $R_x$ gate. Expressed in the question's original variables: $$\arg(a) = \arctan (\tan \alpha \cos \frac{\theta}{2})$$ and $$\phi = \arcsin (\sin \alpha \sin \frac{\theta}{2})$$",11/26/2018 14:19
4907.0,qiskit - Is there any way to discard the results of a measurement?,"I have a circuit composed by n qubits, plus a single one which is an ancilla. I'm making multiple measurements on the ancilla at different stages of the circuit, while working on the n qubits. These measurements are not really needed at all: they are just a way to collapse the state of the qubit at some point during the computation and then reuse the same qubit in a different way. At the end of the circuit, when I'm measuring the outcome of the n qubits, I don't want the result of this ancilla to be shown in the output of the get_counts() function; what I want is only the output of the n qubits. Is there any way to achieve this result?",<circuit-construction><programming><measurement><qiskit>,12/11/2018 10:46,4971.0,4971.0,"If you keep measuring to the same bit, the value should get overridden every time. So you won't receive the intermediary values. For example, the following will output a single 1 from the second measurement, with no trace of the first. from qiskit import ClassicalRegister, QuantumRegister, QuantumCircuit from qiskit import execute from qiskit import BasicAer q = QuantumRegister(1) c = ClassicalRegister(1) qc = QuantumCircuit(q,c) qc.measure(q,c) qc.x(q) qc.measure(q,c) job = execute(qc,backend=BasicAer.get_backend('qasm_simulator')) job.result().get_counts() I guess what you want is something more like q = QuantumRegister(n) # n qubits a = QuantumRegister(1) # one ancilla qubit c = ClassicalRegister(n) # n classical bits for output qc = QuantumCircuit(q,a,c) qc.x(a[0]) qc.measure(a[0],c[0]) # measure the ancilla to one of the classical bits qc.measure(q,c) # measure the n qubits to the n bits (overwriting the output from the previous measurement",12/15/2018 17:32
5075.0,How do I name the adjoint of an operation in Q#?,"For example, if I've defined the operation PlusEqual, I'd like to say operation MinusEqual = Adjoint PlusEqual; but this produces a syntax error. Is the only way to do this by exhaustively re-listing all arguments and functors? operation MinusEqual (all_args_and_types_again) : ReturnType { body (...) { return Adjoint AddEqual(all_args); } adjoint auto; controlled auto; controlled adjoint auto; }",<programming><q#>,12/29/2018 16:38,5077.0,5077.0,"You can define an immutable symbol for MinusEqual inside the body of an operation which will use it (you can't define it globally): operation UseMinusEqual () : Unit { ... let MinusEqual = Adjoint PlusEqual; MinusEqual(...); } If you need MinusEqual to be a globally visible operation, there is no shorthand syntax for this right now, so the only way to do it is a full operation definition like you say.",12/29/2018 18:57
